language,size_bucket,repository,commit,path,bytes_before,bytes_after,ast_nodes_before,ast_nodes_after,status,elapsed_ms,peak_memory_bytes,total_allocated_bytes,mapping_operations
Java,,defects4j,,java-defects4j-compress-4-tararchiveoutputstream,11531,11509,1472,1465,ok,4.014559,510252,2074168,1472
Java,,defects4j,,java-defects4j-compress-4-ziparchiveoutputstream,28984,28966,4720,4713,ok,11.948383999999999,1769600,6619824,4720
Java,,defects4j,,java-defects4j-compress-40-bitinputstream,3845,4959,524,771,ok,4.754716,669836,2813378,771
Java,,defects4j,,java-defects4j-compress-41-ziparchiveinputstream,41453,41557,7077,7105,ok,146.062713,16169580,69053906,7108
Java,,defects4j,,java-defects4j-compress-42-unixstat,1920,1954,99,107,ok,1.6394039999999999,325490,839244,107
Java,,defects4j,,java-defects4j-compress-42-ziparchiveentry,28440,28445,4076,4076,ok,8.239325000000001,1769600,5764410,4076
Java,,defects4j,,java-defects4j-compress-43-ziparchiveoutputstream,63779,63819,9748,9761,ok,111.29918699999999,10696744,41501086,9770
Java,,defects4j,,java-defects4j-compress-44-checksumcalculatinginputstream,2931,3171,390,440,ok,2.274808,332898,1058056,440
Java,,defects4j,,java-defects4j-compress-45-tarutils,24009,24030,3636,3640,ok,9.948171,1767552,6300688,3641
Java,,defects4j,,java-defects4j-compress-46-extendedtimestamp,21606,21593,2273,2275,ok,6.547397,935856,3683914,2285
Java,,defects4j,,java-defects4j-compress-47-ziparchiveinputstream,43014,43744,7307,7459,ok,35.514348,3716863,16473233,7459
Java,,defects4j,,java-defects4j-compress-5-ziparchiveinputstream,11430,11590,2347,2381,ok,17.82697,2134958,7395088,2385
Java,,defects4j,,java-defects4j-compress-6-ziparchiveentry,14799,14903,2247,2273,ok,12.821812,1637544,5738607,2279
Java,,defects4j,,java-defects4j-compress-7-tarutils,9319,9389,1236,1248,ok,5.483617,816454,2718842,1252
Java,,defects4j,,java-defects4j-compress-9-tararchiveoutputstream,12465,12661,1693,1748,ok,4.16388,447923,2113479,1756
Java,,defects4j,,java-defects4j-csv-1-extendedbufferedreader,4678,4719,593,608,ok,1.69198,274500,1048234,608
Java,,defects4j,,java-defects4j-csv-10-csvprinter,14830,14943,2369,2411,ok,8.755555,1374672,4627673,2411
Java,,defects4j,,java-defects4j-csv-11-csvparser,17891,17909,2162,2168,ok,18.983866,2029434,6418820,2168
Java,,defects4j,,java-defects4j-csv-12-csvformat,36794,36828,3792,3799,ok,8.268776,1767552,5699677,3799
Java,,defects4j,,java-defects4j-csv-13-csvformat,46623,46645,4783,4794,ok,10.796134,1769600,6665940,4794
Java,,defects4j,,java-defects4j-csv-13-csvprinter,17356,17424,2471,2494,ok,5.54686,884864,3416848,2494
Java,,defects4j,,java-defects4j-csv-14-csvformat,65392,65398,7156,7156,ok,125.181967,9836444,41319714,7162
Java,,defects4j,,java-defects4j-csv-15-csvformat,70689,70541,7583,7528,ok,110.286043,9642174,41265220,7583
Java,,defects4j,,java-defects4j-csv-16-csvparser,22342,22512,2633,2658,ok,12.73433,1759045,5638174,2679
Java,,defects4j,,java-defects4j-csv-2-csvrecord,5054,5376,598,649,ok,2.5499870000000002,353372,1328992,649
Java,,defects4j,,java-defects4j-csv-3-lexer,6127,6263,966,1008,ok,7.282883,1209858,3739470,1009
Java,,defects4j,,java-defects4j-csv-4-csvparser,15734,15766,1954,1965,ok,4.212107,883840,3104426,1965
Java,,defects4j,,java-defects4j-csv-5-csvprinter,14350,14399,2332,2344,ok,4.480738,884864,3174796,2344
Java,,defects4j,,java-defects4j-csv-6-csvrecord,6782,6835,931,946,ok,5.322004,781470,2716498,946
Java,,defects4j,,java-defects4j-csv-7-csvparser,16632,16860,2017,2070,ok,13.661972,1646564,5359765,2070
Java,,defects4j,,java-defects4j-csv-8-csvformat,32240,32187,3651,3633,ok,37.825082,2832782,12831707,3714
Java,,defects4j,,java-defects4j-csv-9-csvrecord,6822,6887,942,958,ok,2.4058420000000003,442496,1716906,958
Java,,defects4j,,java-defects4j-gson-1-typeinfofactory,5528,7398,950,1419,ok,21.453819,1669724,6441837,1419
Java,,defects4j,,java-defects4j-gson-10-reflectivetypeadapterfactory,9274,9311,2349,2354,ok,7.004759999999999,962594,4101624,2354
Java,,defects4j,,java-defects4j-gson-11-typeadapters,31106,31125,8969,8974,ok,32.975783,3652802,14202610,8974
Java,,defects4j,,java-defects4j-gson-12-jsontreereader,9802,9868,2815,2839,ok,10.159398,1257162,4731296,2839
Java,,defects4j,,java-defects4j-gson-13-jsonreader,50392,50425,9222,9237,ok,30.422089,3871914,15022624,9237
Java,,defects4j,,java-defects4j-gson-14-gson-types,20958,21200,4651,4721,ok,10.142329,1766528,6411972,4721
Java,,defects4j,,java-defects4j-gson-15-jsonwriter,18929,18943,2892,2900,ok,9.444846,1140770,4412416,2900
Java,,defects4j,,java-defects4j-gson-16-gson-types,21513,21677,4757,4791,ok,17.961513,2210352,8215835,4791
Java,,defects4j,,java-defects4j-gson-17-defaultdatetypeadapter,4720,4685,1139,1139,ok,3.1354960000000003,502694,1923298,1150
Java,,defects4j,,java-defects4j-gson-18-gson-types,21791,21901,4792,4827,ok,9.953764,1766528,6314368,4827
Java,,defects4j,,java-defects4j-gson-2-typeadapters,27521,28072,7948,8102,ok,59.62927,4899962,18283117,8102
Java,,defects4j,,java-defects4j-gson-3-constructorconstructor,7682,8368,1879,2073,ok,9.933681,1197576,4708088,2073
Java,,defects4j,,java-defects4j-gson-4-jsonreader,51050,50936,9598,9560,ok,49.242387,5691804,23433138,9598
Java,,defects4j,,java-defects4j-gson-4-jsonwriter,18823,18632,2855,2815,ok,35.681322,2355420,13514366,2855
Java,,defects4j,,java-defects4j-gson-5-iso8601utils,14474,14578,2578,2604,ok,184.398437,14083508,51822454,2604
Java,,defects4j,,java-defects4j-gson-6-jsonadapterannotationtypeadapterfactory,2775,2812,524,536,ok,2.522361,350348,1327808,536
Java,,defects4j,,java-defects4j-gson-7-jsonreader,50940,51190,9560,9624,ok,65.248607,5132994,24478448,9624
Java,,defects4j,,java-defects4j-gson-8-unsafeallocator,3795,4352,678,826,ok,67.552114,4728663,17548844,826
Java,,defects4j,,java-defects4j-gson-9-jsontreewriter,5797,5982,1453,1511,ok,2.808731,442496,1787872,1511
Java,,defects4j,,java-defects4j-gson-9-jsonwriter,18704,18929,2816,2892,ok,5.866161,884864,3270889,2892
Java,,defects4j,,java-defects4j-gson-9-typeadapters,31224,31148,9007,8983,ok,23.904580000000003,3532928,12683781,9007
Java,,defects4j,,java-defects4j-jacksoncore-1-numberinput,10605,11026,2258,2357,ok,5.924992,919579,3738053,2357
Java,,defects4j,,java-defects4j-jacksoncore-1-textbuffer,22057,22116,3398,3422,ok,12.128498,1389004,5016778,3422
Java,,defects4j,,java-defects4j-jacksoncore-10-bytequadscanonicalizer,44118,44215,7642,7669,ok,39.397929999999995,5067578,18357826,7672
Java,,defects4j,,java-defects4j-jacksoncore-11-bytequadscanonicalizer,44467,44503,7696,7703,ok,21.509187999999998,3534976,11810022,7703
Java,,defects4j,,java-defects4j-jacksoncore-12-readerbasedjsonparser,94015,94349,17582,17651,ok,129.162209,9140528,53801327,17666
Java,,defects4j,,java-defects4j-jacksoncore-12-utf8streamjsonparser,126473,126462,24505,24497,ok,68.676359,7065728,25974003,24505
Java,,defects4j,,java-defects4j-jacksoncore-13-jsongeneratorimpl,5924,6126,685,737,ok,1.884557,238070,997922,737
Java,,defects4j,,java-defects4j-jacksoncore-14-iocontext,9688,9690,1353,1353,ok,6.8884419999999995,597420,3019922,1353
Java,,defects4j,,java-defects4j-jacksoncore-15-filteringparserdelegate,33596,33990,5272,5383,ok,17.171830999999997,2178776,8498156,5383
Java,,defects4j,,java-defects4j-jacksoncore-17-utf8jsongenerator,71360,72849,14015,14423,ok,79.982689,5846326,30723456,14428
Java,,defects4j,,java-defects4j-jacksoncore-18-generatorbase,15876,16456,2186,2291,ok,6.160602,897801,3610455,2291
Java,,defects4j,,java-defects4j-jacksoncore-18-utf8jsongenerator,73033,72800,14493,14430,ok,46.505339,7065728,23156899,14494
Java,,defects4j,,java-defects4j-jacksoncore-18-writerbasedjsongenerator,64380,64167,12566,12507,ok,34.907256999999994,3532928,14521141,12567
Java,,defects4j,,java-defects4j-jacksoncore-19-readerbasedjsonparser,94843,94989,17664,17697,ok,94.22575599999999,10349768,39965314,17697
Java,,defects4j,,java-defects4j-jacksoncore-19-utf8streamjsonparser,127068,127214,24509,24542,ok,87.14657100000001,7501298,30662730,24542
Java,,defects4j,,java-defects4j-jacksoncore-2-readerbasedjsonparser,71301,71889,12311,12445,ok,72.586808,5411652,27324659,12445
Java,,defects4j,,java-defects4j-jacksoncore-2-utf8streamjsonparser,111704,112302,20754,20900,ok,126.13701699999999,8738432,44892888,20921
Java,,defects4j,,java-defects4j-jacksoncore-20-jsongenerator,75797,76048,4754,4828,ok,12.001496,1773696,7010407,4828
Java,,defects4j,,java-defects4j-jacksoncore-21-filteringparserdelegate,34714,34765,5466,5477,ok,16.698949000000002,2070248,8115624,5477
Java,,defects4j,,java-defects4j-jacksoncore-22-filteringparserdelegate,34405,34939,5423,5526,ok,537.57304,10013995,102121182,5526
Java,,defects4j,,java-defects4j-jacksoncore-23-defaultprettyprinter,12376,12613,1649,1701,ok,4.124115000000001,465738,2050617,1701
Java,,defects4j,,java-defects4j-jacksoncore-25-readerbasedjsonparser,100061,100060,18505,18505,ok,91.206022,9408978,35898642,18505
Java,,defects4j,,java-defects4j-jacksoncore-26-nonblockingjsonparser,107380,107414,19816,19822,ok,63.451941,7065728,25549588,19822
Java,,defects4j,,java-defects4j-jacksoncore-3-utf8streamjsonparser,113039,113113,21052,21066,ok,63.971654,7065728,24594576,21066
Java,,defects4j,,java-defects4j-jacksoncore-4-textbuffer,22539,22552,3504,3505,ok,11.542892,1247944,4938199,3532
Java,,defects4j,,java-defects4j-jacksoncore-5-jsonpointer,8669,8667,1339,1337,ok,4.506467,664606,2469786,1339
Java,,defects4j,,java-defects4j-jacksoncore-6-jsonpointer,8715,8884,1338,1404,ok,6.126043999999999,887358,3229640,1409
Java,,defects4j,,java-defects4j-jacksoncore-7-jsonwritecontext,6385,6471,1098,1113,ok,2.790305,474322,1891212,1113
Java,,defects4j,,java-defects4j-jacksoncore-8-textbuffer,23081,23108,3598,3604,ok,10.914445,1767552,6709766,3604
Java,,defects4j,,java-defects4j-jacksoncore-9-parserminimalbase,19728,19922,3609,3655,ok,13.208133,1767552,7324378,3655
Java,,defects4j,,java-defects4j-jacksoncore-9-readerbasedjsonparser,81179,81373,14784,14830,ok,44.917682,7063680,21697944,14830
Java,,defects4j,,java-defects4j-jacksoncore-9-utf8streamjsonparser,125326,125520,24249,24295,ok,73.57481,7065728,25398166,24295
Java,,defects4j,,java-defects4j-jacksondatabind-1-beanpropertywriter,24331,24351,3518,3521,ok,13.950257,1463842,5631046,3521
Java,,defects4j,,java-defects4j-jacksondatabind-10-anygetterwriter,2888,3401,576,701,ok,5.1642220000000005,486673,2441461,718
Java,,defects4j,,java-defects4j-jacksondatabind-10-beanserializerfactory,33639,33819,4671,4704,ok,32.557106000000005,4134504,12621704,4720
Java,,defects4j,,java-defects4j-jacksondatabind-100-treetraversingparser,12105,11944,2138,2079,ok,11.294208999999999,1428600,4942965,2156
Java,,defects4j,,java-defects4j-jacksondatabind-101-beandeserializer,42815,43059,6902,6940,ok,164.991268,11453126,41283726,6949
Java,,defects4j,,java-defects4j-jacksondatabind-102-datetimeserializerbase,8950,8883,1534,1518,ok,3.6039879999999997,442496,2034064,1534
Java,,defects4j,,java-defects4j-jacksondatabind-103-basicbeandescription,25777,25792,4421,4422,ok,23.985736,2803902,9805940,4422
Java,,defects4j,,java-defects4j-jacksondatabind-103-basicdeserializerfactory,99485,99500,15062,15063,ok,52.403956,7065728,24711254,15063
Java,,defects4j,,java-defects4j-jacksondatabind-103-beandeserializerfactory,42646,42676,6094,6096,ok,69.894125,5841254,24759068,6096
Java,,defects4j,,java-defects4j-jacksondatabind-103-classutil,42826,43112,7405,7475,ok,18.987862,3534976,10968533,7475
Java,,defects4j,,java-defects4j-jacksondatabind-103-databindcontext,12889,12904,1827,1828,ok,27.834473,2263154,7469370,1828
Java,,defects4j,,java-defects4j-jacksondatabind-103-defaultserializerprovider,23213,23243,3652,3654,ok,21.934562,1973822,9098912,3654
Java,,defects4j,,java-defects4j-jacksondatabind-103-deserializationcontext,69464,69494,8101,8103,ok,33.392652000000005,4120950,15615542,8103
Java,,defects4j,,java-defects4j-jacksondatabind-103-deserializercache,25365,25380,3219,3220,ok,7.92135,1052312,4159494,3220
Java,,defects4j,,java-defects4j-jacksondatabind-103-jsonmappingexception,17630,17714,2368,2389,ok,11.509294,1309106,5033112,2389
Java,,defects4j,,java-defects4j-jacksondatabind-103-propertybuilder,17155,17185,2061,2063,ok,10.114892000000001,1532968,4975152,2063
Java,,defects4j,,java-defects4j-jacksondatabind-103-serializerprovider,54657,54687,5970,5972,ok,24.597066,2293528,10564498,5972
Java,,defects4j,,java-defects4j-jacksondatabind-103-settableanyproperty,9159,9189,1566,1568,ok,22.215474,1988616,5939722,1568
Java,,defects4j,,java-defects4j-jacksondatabind-103-settablebeanproperty,26639,26669,3655,3657,ok,13.428239,1767552,7496252,3657
Java,,defects4j,,java-defects4j-jacksondatabind-103-stddeserializer,46656,46671,7689,7690,ok,19.530918,3534976,11602754,7690
Java,,defects4j,,java-defects4j-jacksondatabind-103-stdkeydeserializer,16323,16353,3445,3447,ok,11.557681,1282454,5180794,3447
Java,,defects4j,,java-defects4j-jacksondatabind-103-stdvalueinstantiator,18399,18414,2974,2975,ok,7.390743,887430,3839126,2975
Java,,defects4j,,java-defects4j-jacksondatabind-104-stddateformat,27156,27798,4610,4778,ok,53.285934,5698906,22299161,4782
Java,,defects4j,,java-defects4j-jacksondatabind-105-jdkdeserializers,1745,1884,419,446,ok,19.356425,1608906,6250798,446
Java,,defects4j,,java-defects4j-jacksondatabind-106-treetraversingparser,11870,12035,2089,2137,ok,6.0350839999999994,884864,3748409,2137
Java,,defects4j,,java-defects4j-jacksondatabind-107-typedeserializerbase,11833,11860,1597,1600,ok,14.825563,1429330,4833410,1601
Java,,defects4j,,java-defects4j-jacksondatabind-108-objectreader,72359,73503,9249,9517,ok,21.773921,3539072,12414535,9517
Java,,defects4j,,java-defects4j-jacksondatabind-109-numberserializer,4343,6469,800,1212,ok,9.582294,973406,4470390,1212
Java,,defects4j,,java-defects4j-jacksondatabind-109-numberserializers,9018,9223,1690,1742,ok,6.39292,759888,3017767,1742
Java,,defects4j,,java-defects4j-jacksondatabind-11-typefactory,44584,44619,6625,6643,ok,22.749748,2540374,9554688,6650
Java,,defects4j,,java-defects4j-jacksondatabind-110-javautilcollectionsdeserializers,7338,7561,1497,1551,ok,35.443245999999995,2336696,12064799,1551
Java,,defects4j,,java-defects4j-jacksondatabind-111-atomicreferencedeserializer,2260,2297,424,432,ok,1.5600749999999999,197984,797708,432
Java,,defects4j,,java-defects4j-jacksondatabind-111-creatorproperty,9535,9620,1336,1354,ok,3.244132,472214,1945402,1354
Java,,defects4j,,java-defects4j-jacksondatabind-111-fieldproperty,7003,7087,1375,1393,ok,3.079986,468894,1922744,1393
Java,,defects4j,,java-defects4j-jacksondatabind-111-methodproperty,6804,6889,1329,1347,ok,3.021662,468928,1908002,1347
Java,,defects4j,,java-defects4j-jacksondatabind-111-objectidreferenceproperty,4624,4709,1030,1048,ok,2.599997,441984,1711064,1048
Java,,defects4j,,java-defects4j-jacksondatabind-111-objectidvalueproperty,4278,4363,752,770,ok,2.071035,290956,1140708,770
Java,,defects4j,,java-defects4j-jacksondatabind-111-setterlessproperty,5648,5732,1016,1034,ok,2.594074,468272,1736522,1034
Java,,defects4j,,java-defects4j-jacksondatabind-112-stringcollectiondeserializer,11406,11679,1866,1926,ok,10.227091000000001,1280806,4748348,1926
Java,,defects4j,,java-defects4j-jacksondatabind-12-mapdeserializer,26697,26791,4555,4573,ok,10.500413,1767552,6206104,4573
Java,,defects4j,,java-defects4j-jacksondatabind-13-defaultdeserializationcontext,12338,12399,2025,2041,ok,4.457167,883840,3038260,2041
Java,,defects4j,,java-defects4j-jacksondatabind-13-objectidvalueproperty,3973,4034,697,713,ok,1.8010579999999998,250650,990292,713
Java,,defects4j,,java-defects4j-jacksondatabind-14-objectreader,62245,62807,8183,8292,ok,26.139987,3572153,13334302,8294
Java,,defects4j,,java-defects4j-jacksondatabind-15-beanserializerbase,32185,32254,5692,5703,ok,37.656083,3174272,10941454,5703
Java,,defects4j,,java-defects4j-jacksondatabind-15-beanserializerfactory,33888,33924,4705,4716,ok,10.241369,1767552,6627778,4716
Java,,defects4j,,java-defects4j-jacksondatabind-15-javatype,15574,15653,1625,1647,ok,3.6257989999999998,443520,1810439,1647
Java,,defects4j,,java-defects4j-jacksondatabind-15-stddelegatingserializer,8925,9863,1336,1539,ok,12.573981,1065852,5267510,1547
Java,,defects4j,,java-defects4j-jacksondatabind-15-stdserializer,10934,10977,1571,1586,ok,25.367102,2115926,6489701,1586
Java,,defects4j,,java-defects4j-jacksondatabind-16-annotationmap,3466,3467,754,756,ok,1.8518880000000002,254810,1048814,756
Java,,defects4j,,java-defects4j-jacksondatabind-17-objectmapper,122192,122201,14112,14114,ok,54.136683999999995,4327922,18250790,14114
Java,,defects4j,,java-defects4j-jacksondatabind-19-typefactory,48260,48398,7153,7183,ok,27.327707,2897892,11917483,7183
Java,,defects4j,,java-defects4j-jacksondatabind-2-tokenbuffer,55844,56399,9466,9622,ok,25.095035000000003,3534976,13445882,9622
Java,,defects4j,,java-defects4j-jacksondatabind-20-objectnode,24393,24495,3772,3792,ok,8.604819999999998,1767552,5670794,3792
Java,,defects4j,,java-defects4j-jacksondatabind-21-jacksonannotationintrospector,35260,35767,7100,7257,ok,16.714941,2777232,9411905,7261
Java,,defects4j,,java-defects4j-jacksondatabind-22-basicserializerfactory,47763,48557,7479,7654,ok,150.16647999999998,12911032,44808045,7682
Java,,defects4j,,java-defects4j-jacksondatabind-22-beanserializerfactory,35488,35500,5004,5006,ok,12.714326,1815964,7057192,5022
Java,,defects4j,,java-defects4j-jacksondatabind-23-numberserializers,9021,10140,1813,2074,ok,6.190993,883840,3977684,2074
Java,,defects4j,,java-defects4j-jacksondatabind-24-basesettings,12919,12859,1580,1556,ok,5.308389,612986,2403197,1580
Java,,defects4j,,java-defects4j-jacksondatabind-25-basicdeserializerfactory,87121,87160,13928,13936,ok,37.288810999999995,3552306,14966896,13936
Java,,defects4j,,java-defects4j-jacksondatabind-25-deserializercache,25732,25771,3414,3422,ok,7.2431220000000005,888530,3834976,3422
Java,,defects4j,,java-defects4j-jacksondatabind-25-simpleabstracttyperesolver,3541,3582,502,510,ok,1.4751779999999999,221824,950528,510
Java,,defects4j,,java-defects4j-jacksondatabind-25-typedeserializerbase,10996,11035,1521,1529,ok,22.425121999999998,2045132,6011904,1529
Java,,defects4j,,java-defects4j-jacksondatabind-26-beanpropertywriter,32989,33105,4615,4636,ok,10.750427,1769600,6211856,4640
Java,,defects4j,,java-defects4j-jacksondatabind-27-beandeserializer,34392,34390,5821,5821,ok,51.194838,5548752,17287610,5822
Java,,defects4j,,java-defects4j-jacksondatabind-29-externaltypehandler,13100,13309,2461,2520,ok,6.335144,908206,3854220,2520
